tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,date,category_raw,category
603629,263439,True,Sun Dec 03 15:13:31 +0000 2017,"@Delta, thank you for your support of our military!  Every year I enjoy I spending time here when I pass through ATL. https://t.co/jdsJjSavfs",603628,,2017-12-03,compliment,compliment
603627,263438,True,Sun Dec 03 22:31:27 +0000 2017,@Delta answer me. Why is this a policy to take pictures of passengers before they board a flight to Ghana?!  Why is this ok? #DeltaAirlines,603626,,2017-12-03,complaint,complaint
603625,263437,True,Sun Dec 03 22:53:29 +0000 2017,Hey @Delta. I fly back to yyc tomorrow but my flight is in two segments; first being jfk to msp. Do I still check in as domestic no later than 1 hour before departure or 2 since my final destination is intl?,603624,,2017-12-03,question,question
603623,263436,True,Sun Dec 03 22:52:29 +0000 2017,@Delta What’s going on here?? On hold for 20 mins.  Nice service. https://t.co/EJlx3yMouL,603622,,2017-12-03,complaint,complaint
602877,263168,True,Sun Dec 03 21:56:22 +0000 2017,"@Delta I’ve been in Pittsburg all weekend for work, we ended early and I’m trying to fly out on 5:45. I’m booked on the 6:45, hoping arrive early and have a little Sunday without paying $75 change fee!!? The flight before us is wide open! Doesn’t make sense!",602876,,2017-12-03,complaint,complaint
602873,263167,True,Sun Dec 03 22:08:38 +0000 2017,@Delta very disappointed in your new Economy Basic fare class. I am sitting in SLC right now trying to move to an earlier flight to SEA. There are seats available on the earlier flight and I would pay $100 extra to change flights but I can't because of this fare class. Help!!,602872,,2017-12-03,complaint,complaint
602871,263166,True,Sun Dec 03 22:03:18 +0000 2017,@Delta can you please help me find my missing miles from @115879,602870,,2017-12-03,question,question
602869,263165,True,Sun Dec 03 22:03:20 +0000 2017,Flight from ROC to LGA. App says 5:15pm departure with arrival of 6:47pm. We board plane and captain says the flight time is 45 minutes. Why you lying? 🤥 @Delta,602868,,2017-12-03,complaint,complaint
602866,188231,True,Sun Dec 03 21:52:41 +0000 2017,My trusty companion who has flown over a million miles on @Delta with me @21279 #Seat1A  #DL1863 #2MillionMiler https://t.co/Z9s9zd9U24,"602865,602867",,2017-12-03,compliment,compliment
602864,263164,True,Sun Dec 03 22:08:35 +0000 2017,"@Delta The condition of aircraft on Flight #483 today from JFK to SFO is unacceptable. Between the putrid smell, lack of in seat power, and ancient IFE and overall condition. This is not acceptable for a 6.5 hour flight.",602863,,2017-12-03,complaint,complaint
602862,263163,True,Sun Dec 03 22:17:53 +0000 2017,I usually complain about airlines but I was having a horrible day yesterday and the people at @Delta cheered me up a lot tyty,602861,,2017-12-03,compliment,compliment
602860,203064,True,Sun Dec 03 21:55:09 +0000 2017,@Delta can you help with my husband’s points from a recent trip?? Have not been processed yet.,602856,,2017-12-03,question,question
601917,262854,True,Sun Dec 03 21:27:58 +0000 2017,"Just another weekend flying with @delta and Gina got the premium treatment! 
.
.
.
.
#delta… https://t.co/imCR4PDW9X",601916,,2017-12-03,compliment,compliment
598583,261943,True,Sun Dec 03 20:01:39 +0000 2017,@Delta Disappointed with delta online reservation. I always get an error with fare change after selecting the dates and submitting the payment. Looks like there is no sync between showing prices and booking flights.,598582,,2017-12-03,complaint,complaint
601914,262853,True,Sun Dec 03 21:30:15 +0000 2017,@Delta if i am flying first class to CUN from JFK am i able to use the delta sky club lounge? Thanks!,"601913,601915",,2017-12-03,question,question
598578,261941,True,Sun Dec 03 20:20:51 +0000 2017,@Delta has continued to impress me.  Their app even tells me when my bag gets loaded on my plane.,598577,,2017-12-03,compliment,compliment
594122,260727,True,Sun Dec 03 18:14:02 +0000 2017,@Delta I've been locked out of my SkyMiles account and can't get the recovery email. Can you help me to unlock this?,594121,,2017-12-03,question,question
592841,259700,True,Sun Dec 03 17:47:38 +0000 2017,@Delta Memphis needs a Boston and Seattle nonstop can you make it happen?,592840,,2017-12-03,question,question
592845,260327,True,Sun Dec 03 17:41:25 +0000 2017,"@Delta hey.
I need to change my flights but there is no number for reservation sales in the UK. What do I Do?",592844,,2017-12-03,question,question
592849,260329,True,Sun Dec 03 17:11:00 +0000 2017,THANKS @Delta THANKS Tiffany @151272 for the awesome shuttle service that allowed us to make our flight to @118580  #diamondbenefits https://t.co/DDEReEbYgL,592848,,2017-12-03,compliment,compliment
592851,224685,True,Sun Dec 03 17:38:23 +0000 2017,@Delta why won’t it let me pick seats after check in?,592850,,2017-12-03,question,question
594117,260725,True,Sun Dec 03 18:16:04 +0000 2017,@Delta flight1287 from Miami to LaGuardia smells awful. We just boarded. It’s really really bad.,594116,,2017-12-03,complaint,complaint
594120,260726,True,Sun Dec 03 18:20:33 +0000 2017,@Delta can you help me with a same day travel change. DM sent thanks!,594118,,2017-12-03,question,question
594124,260728,True,Sun Dec 03 17:42:08 +0000 2017,"@Delta Melissa, the flight leader on 1430 is so amazing. Truly living the Delta values. Please ensure these kudos get to her and her team.","594123,594125",,2017-12-03,compliment,compliment
592835,260325,True,Sun Dec 03 17:26:45 +0000 2017,"@Delta I've just booked a flight with you, basic economy, for September next year, have missed last letter off middle name, can I change this?","592834,592836,592837",,2017-12-03,question,question
594127,260729,True,Sun Dec 03 18:08:51 +0000 2017,@Delta I need help ASAP! My daughters are stuck at LGA and the desk person is not helping! Please DM me,"594126,594128",,2017-12-03,complaint,complaint
594130,260730,True,Sun Dec 03 18:00:53 +0000 2017,"I need my in-flight coffee @Delta, but I can't do black. Please add nondairy #vegan creamers. ☕️",594129,,2017-12-03,question,question
594132,260731,True,Sun Dec 03 18:02:12 +0000 2017,Usually a fan of @Delta but not today. Extremely frustrating.,594131,,2017-12-03,complaint,complaint
594134,260732,True,Sun Dec 03 17:26:54 +0000 2017,"This was a new one... @Delta flight attendant went around at the end of the flight thanking people personally, by name, for being Skymiles and Medallion members. Nice touch!","594133,594135",,2017-12-03,compliment,compliment
594138,260733,True,Sun Dec 03 17:56:45 +0000 2017,"@Delta Bought tickets together, checking in, husband’s seat upgraded to Delta Comfort &amp; mine changed. Tried calling, 2 hour wait. How can we fix this to sit together?",594136,,2017-12-03,complaint,complaint
595244,261046,True,Sun Dec 03 18:49:39 +0000 2017,Calling about my flight which takes off in less than two hours but they’re not gonna call me back for two hours? @Delta  that makes no sense.  I’ve never had an airline say it was going to take that long to answer question,595243,,2017-12-03,complaint,complaint
592839,260326,True,Sun Dec 03 17:49:54 +0000 2017,@Delta Thanks to the flight &amp; cabin crews on Delta 1521 for a nice flight from DAY-ATL this morning.,592838,,2017-12-03,compliment,compliment
592831,260324,True,Sun Dec 03 17:51:27 +0000 2017,Kudos to @Delta for landing me 50 minutes ahead of schedule today!,592830,,2017-12-03,compliment,compliment
595250,261048,True,Sun Dec 03 18:40:45 +0000 2017,"@Delta I'm trying to book a flight JFK-HAV; I will be traveling with my Guatemalan passport so I don't need a Visa, only a tourist card I can get at the HAV airport; but I can't book it from the page and at the CC they don't seem to be able to help... what can i do?",595249,,2017-12-03,question,question
590216,259579,True,Sun Dec 03 16:28:17 +0000 2017,Majestic @Delta Queen departing @27445 now https://t.co/S4oUVVGSJS,590215,,2017-12-03,other,other
590202,259575,True,Sun Dec 03 16:46:16 +0000 2017,@Delta I flew RDU to LAX on Friday and the app is currently saying no miles because the ticket was refunded. Any clue what happened? This was the flight that was supposed to secure my medallion status for 2018.,590201,,2017-12-03,question,question
598576,261940,True,Sun Dec 03 20:22:57 +0000 2017,Beyond annoyed with @Delta and their lack of customer service.... 🙄 about to cut up this Amex and quit flying w/ them,598575,,2017-12-03,complaint,complaint
590204,259576,True,Sun Dec 03 16:39:41 +0000 2017,Hats off to @Delta on handling the strike @191342. The same staff bounced all over the place. The strikers need to understand that there are alternatives to @191342 and as they distrupt travel they could find themselves out of work.,590203,,2017-12-03,compliment,compliment
590206,258150,True,Sun Dec 03 16:23:24 +0000 2017,Only Empty Seat On My @Delta Flight Is Next To Me!Lol! Thanks! Lucky Me-) https://t.co/EQEOq1e61F,"590207,590205,590208,590209,590210",,2017-12-03,compliment,compliment
590212,259577,True,Sun Dec 03 16:40:37 +0000 2017,@Delta flight 591 DTW-DCA flight attendant plays his trumpet as we deplane. Nice touch!,590211,,2017-12-03,compliment,compliment
590214,259578,True,Sun Dec 03 16:39:47 +0000 2017,@Delta are basic economy tickets eligible to be changed (I'm assuming with a change fee)?,590213,,2017-12-03,question,question
591647,259998,True,Sun Dec 03 17:20:53 +0000 2017,Our @Delta plane has a leak so it’s time to deplane. People r frustrated but wouldn’t u rather learn of this on the ground than in the air?,591646,,2017-12-03,complaint,complaint
591667,260005,True,Sun Dec 03 17:05:26 +0000 2017,@Delta can I bring a poster tube in the cabin along with my carry-on and handbag?,591666,,2017-12-03,question,question
591651,259999,True,Sun Dec 03 17:16:26 +0000 2017,@Delta thank you for making me sleep at the airport #RockBottom,591650,,2017-12-03,complaint,complaint
591656,260000,True,Sun Dec 03 17:12:04 +0000 2017,But @Delta is the best airlines period #LoveDelta ❤️,591655,,2017-12-03,compliment,compliment
591659,260001,True,Sun Dec 03 17:18:04 +0000 2017,You guys suck @Delta,591657,,2017-12-03,complaint,complaint
591661,260002,True,Sun Dec 03 17:11:46 +0000 2017,Impressed at the free WiFi on @Delta flights in USA. And it works! #deltaproud,591660,,2017-12-03,compliment,compliment
591663,260003,True,Sun Dec 03 17:09:32 +0000 2017,Loving the @Delta app redesign for #iPhoneX but found a small bug on the spacing around the top of a terminal map. https://t.co/plFPNCCguZ,591662,,2017-12-03,compliment,compliment
591665,260004,True,Sun Dec 03 17:07:05 +0000 2017,"@Delta Never fly delta! I can't change my flight due to an emergency, even though I bought insurance...",591664,,2017-12-03,complaint,complaint
595248,261047,True,Sun Dec 03 18:37:18 +0000 2017,@Delta I ❤️ U but...On a flight to NYC from MIA (DL1287). Smells like a dozen used diapers filled w/ 💩 INSIDE of this airplane. The flight attendants say there’s nothing they can do. I just hope I don’t smell like 💩 once we land. Help!,595247,,2017-12-03,complaint,complaint
592847,260328,True,Sun Dec 03 17:47:40 +0000 2017,Almost home. discoverla @delta #filter #instadaily #instagood #instagram #city #downtownla #dtla… https://t.co/8U8qY4JXwj,592846,,2017-12-03,other,other
597403,261640,True,Sun Dec 03 19:47:35 +0000 2017,"After @Delta rebooks me, I get put on the @VirginAtlantic flight. I thought it’s delayed, but I should still get to Bangalore in time for my events and that layover should be enough time. Then I get to the airport and the flight attendants tell me we will BOARD at 6:45pm instead.","597402,597404",,2017-12-03,complaint,complaint
597410,237007,True,Sun Dec 03 19:17:51 +0000 2017,"Hey @Delta, could you help me clarify the additional cost for either an overweight bag or a 3rd bag for an upcoming flight to the carribean if I have silver status as well as the skymiles @116988? Thanks!","597411,597409,597412",,2017-12-03,question,question
597387,183666,True,Sun Dec 03 19:51:39 +0000 2017,@2838 why do you only have one bus on Friday night for ALL terminals but less busy Sunday two separate routes?  Pain in the ass to arrive on @Delta at night and have to go @140483 via all terminals and the T. @211.,597385,,2017-12-03,complaint,complaint
597390,253963,True,Sun Dec 03 19:43:23 +0000 2017,Thank you to the @Delta agent at ohare who worked everything out when my travel plans had to change last minute. That’s why I always fly delta.,"597391,597389",,2017-12-03,compliment,compliment
597394,261643,True,Sun Dec 03 19:49:49 +0000 2017,"@Delta we are looking to book a large family, if we go basic economy is it reasonable to assume at least the children will be seated with an adult in our party not by themselves?",597392,,2017-12-03,question,question
597399,261644,True,Sun Dec 03 19:45:28 +0000 2017,Had to fly American today instead of @Delta and I hated it,597398,,2017-12-03,complaint,complaint
597401,261645,True,Sun Dec 03 19:49:43 +0000 2017,"Man, @Delta's call back service is so helpful!",597400,,2017-12-03,compliment,compliment
597406,243196,True,Sun Dec 03 19:45:04 +0000 2017,"@Delta The cookies are so addictive. Free inflight Wi-Fi, @115911 rocks. #TeamPixel Love flying #DeltaAirlines https://t.co/wlzwa1mspR",597405,,2017-12-03,compliment,compliment
597416,261642,True,Sun Dec 03 19:36:53 +0000 2017,"@Delta  when flying delta, try and fly their 737-900 aircraft!  Incredible, clean, quiet, comfortable, lighting is awesome, just an incredible experience!  Can’t wait for them to retire the d MD-80’s I don’t like flying on hem anymore. They were a great workhorse 30 yrs ago.",597415,,2017-12-03,compliment,compliment
597382,261641,True,Sun Dec 03 19:36:32 +0000 2017,@delta you board the entire flight then deplane due to a smell that was present before boarding. Told everyone to reboook their flights and your “VIP” phone rep hangs up on me whole trying to do so. Not how you should treat #loyal #medallion #members #fail,597381,,2017-12-03,complaint,complaint
597419,229770,True,Sun Dec 03 19:39:30 +0000 2017,I appreciate Kathy Owens (red coat) listening to my concerns. She too redeemed the great service that I usually receive when flying @Delta.,597417,,2017-12-03,compliment,compliment
597427,261646,True,Sun Dec 03 19:31:28 +0000 2017,Thanks @Delta flight from LGA. Wouldn’t let my husband move seats to sit by me- but made someone else move next to me so another family could sit together... #diamondmedallion,597425,,2017-12-03,compliment,compliment
597430,176544,True,Sun Dec 03 19:39:28 +0000 2017,@Delta Lousy service today. Flight #1710,597428,,2017-12-03,complaint,complaint
597437,261647,True,Sun Dec 03 19:26:56 +0000 2017,"@Delta disappointed in you guys today, of all my flights with delta never had a screw up like this one, and can’t get any help either. Guess 2018 I’ll be picking a new airline to fly with.",597436,,2017-12-03,complaint,complaint
595252,261049,True,Sun Dec 03 18:37:08 +0000 2017,"@Delta Hey man, listen, I understand cancelling a flight because the plane is broken, but when you rebook me, can't you do something to ensure I get the same seats I chose? I choose the aisles because I'm a big person, not because I think it's cool.",595251,,2017-12-03,complaint,complaint
597439,261642,True,Sun Dec 03 19:34:48 +0000 2017,"@Delta flight 1630 ATL to SAT on 12/2  737-9  incredible!  Seat 3D in 1st Class.  Gorgeous plane, newest technologies, crew was tons of fun &amp; accommodated every request!  My beverage never went empty! Comfortable &amp; Quiet.  I can’t get my $ out fast enough 2 fly 1st class",597438,,2017-12-03,compliment,compliment
597441,261648,True,Sun Dec 03 19:34:20 +0000 2017,Hey @Delta what’s up with today’s flight 1918 SNA to ATL?,597440,,2017-12-03,question,question
597384,232879,True,Sun Dec 03 19:53:29 +0000 2017,"@Delta not sure who *TMS is at your Twitter account, but s/he saved the day.",597383,,2017-12-03,compliment,compliment
597443,261649,True,Sun Dec 03 19:30:05 +0000 2017,@Delta Hello. I’m trying to get Skymiles for a recent trip I took with you that were not credited to my account . What is the US phone number that I should call to resolve this? Thanks.,597442,,2017-12-03,Question,question
597374,261639,True,Sun Dec 03 19:56:13 +0000 2017,Waiting 90 minutes to get a boarding pass for our infant. No reason provided. No ETA. Flight at 1:30 to NL. @Delta,597372,,2017-12-03,complaint,complaint
596371,261337,True,Sun Dec 03 19:02:45 +0000 2017,Always nice to be home in #florida again.  Thx @Delta https://t.co/EnaXUDIq53,596370,,2017-12-03,compliment,compliment
596369,261336,True,Sun Dec 03 18:55:15 +0000 2017,"(1of2) @Delta my wife and I are a British couple living in America, we are frequent flyers and travel back to the UK every Christmas.  We have an Amex Delta SKYMILES credit card which we partially used this year for our trip home.",596367,,2017-12-03,question,question
596366,261335,True,Sun Dec 03 19:10:20 +0000 2017,"@Delta your maintenance response for issues in Grand Rapids is ridiculous. 2.5 hours we’ve been waiting for them to even GET HERE, let alone fix the issue. While we sit and wait and watch our boarding time get pushed further and further back 😡",596365,,2017-12-03,complaint,complaint
595254,261050,True,Sun Dec 03 18:33:47 +0000 2017,Delta : making dreams come true one mimosa cart at a time @Delta #mimosa #champagne #skyclub https://t.co/zSDQ6C1f4W,595253,,2017-12-03,compliment,compliment
596364,261334,True,Sun Dec 03 19:12:09 +0000 2017,@Delta Will you refund an infant in arms ticket (the tax and airport fees) since my infant will no longer be coming on our international trip?,596363,,2017-12-03,question,question
596362,229770,True,Sun Dec 03 19:10:18 +0000 2017,"@Delta, this #LittleWifeBigLife usually sings your praises after one of my many trips with my girls. Today, however, I encountered a very rude stewardess by the name of Heather on DL2898 and I'm extremely disappointed in the service. I'm filing an official complaint online.",596360,,2017-12-03,complaint,complaint
597376,261640,True,Sun Dec 03 19:52:26 +0000 2017,"Then once I land and miss my connecting flight, I go to the ticketing counter and ask for a new ticket. Clifton from @VirginAtlantic helpfully tells me it’s his first day and he can’t help me much and just told me to go to the gate on the ticket. @Delta is nowhere to be found.",597375,,2017-12-03,complaint,complaint
596359,261333,True,Sun Dec 03 18:26:22 +0000 2017,Thanks @Delta for the warm welcome. https://t.co/pR80vhPYVf,596358,,2017-12-03,compliment,compliment
596357,261332,True,Sun Dec 03 18:30:14 +0000 2017,dm @Delta For confirmation HBABDE flying today from MSP to LHR that pax has a gluten-free meal ordered? It didn't show up at check-in.,596356,,2017-12-03,question,question
598574,261939,True,Sun Dec 03 20:24:04 +0000 2017,"@Delta just boarding on flight from Detroit to shanghai. Ticket said in seat power available, but can’t find it, neither could flight attendant. Any help?",598573,,2017-12-03,question,question
533582,243599,True,Sat Dec 02 11:52:44 +0000 2017,@Delta hi! I am trying to reserve gluten free meals for a Delta operated Virgin flight and your app won't let me do this. Can you help me?,533580,,2017-12-02,question,question
530923,242969,True,Sat Dec 02 06:01:47 +0000 2017,How is it that I bought my ticket 2 months ago and checked in 24hrs in advance on the dot and I’m still in the last boarding group 🙄🙄🙄 @Delta,530922,,2017-12-02,complaint,complaint
533585,241637,True,Sat Dec 02 11:41:46 +0000 2017,"Also, don't let my tweets fool you. @Delta gave us blankets and snacks and breakfast and they're still my favorite 🤗",533584,,2017-12-02,compliment,compliment
532752,243414,True,Sat Dec 02 10:36:38 +0000 2017,@Delta we r stuck in Budapest. Need to get back to USA ASAP. Please help,532749,,2017-12-02,complaint,complaint
531779,243196,True,Sat Dec 02 10:21:14 +0000 2017,"@Delta after you updated your app yesterday, it won't open and I have a flight tomorrow. This sucks. https://t.co/JYtloZicUH",531777,,2017-12-02,complaint,complaint
533579,159235,True,Sat Dec 02 11:44:50 +0000 2017,@Delta You should fix the boarding Zone glitch when getting Upgraded at the gate. Should have changed from Sky to PREM. https://t.co/ZgcnXzS3k1,533578,,2017-12-02,complaint,complaint
532748,243413,True,Sat Dec 02 10:37:12 +0000 2017,High five @Delta - smoothest flight thus far!,532747,,2017-12-02,compliment,compliment
532746,243412,True,Sat Dec 02 11:16:00 +0000 2017,"@Delta kudos to the crew on DL75 from AMS to ATL on 12/1.  They were fantastic and made the flight enjoyable.  Overall we were impressed by the quality service, good food/snacks and the fact that the beer was ice cold.  Awesome flight!! #keepupthegreatwork",532745,,2017-12-02,compliment,compliment
525065,241436,True,Sat Dec 02 05:20:53 +0000 2017,I now know why @Delta ‘s nickname is Don’t Ever Leave The Airport. #NeverAgain,525064,,2017-12-02,complaint,complaint
533588,243600,True,Sat Dec 02 11:38:40 +0000 2017,"@Delta Was just told we had to stand in a line for 30 MINUTES. The ceiling has actual duct tape holding it up, but we have to stand under it.",533586,,2017-12-02,complaint,complaint
533590,243601,True,Sat Dec 02 11:34:03 +0000 2017,Up at 3am for a @Delta flight...bad. Comp first class upgrade...mood slowly improving. #smallwins,"533589,533591",,2017-12-02,compliment,compliment
534634,243848,True,Sat Dec 02 12:20:17 +0000 2017,@Delta ready to fly! Thanks for always having amazing customer service! https://t.co/Wp4YMDTXsw,534633,,2017-12-02,compliment,compliment
530919,242967,True,Sat Dec 02 09:50:50 +0000 2017,@Delta guys do you have a UK phone number please?,530918,,2017-12-02,question,question
534636,243600,True,Sat Dec 02 12:13:12 +0000 2017,I can't believe I paid for this. Now being subjected to thumping club music. Is this a reality show @Delta? Is someone going to ask for a release for the footage of this abuse? Because this customer is not amused.,534635,,2017-12-02,complaint,complaint
534638,243849,True,Sat Dec 02 12:03:49 +0000 2017,"“The greatest happiness of life is the conviction that we are loved; loved for ourselves, or rather, loved in spite of ourselves."" - Victor Hugo #grateful early morning start @Delta https://t.co/BysGLmiNjU",534637,,2017-12-02,compliment,compliment
534657,243852,True,Sat Dec 02 12:04:20 +0000 2017,"Booked our flights with @Delta to our #Alaskaadventure. Not until July, but will be first time flying First Class!  The countdown begins! 🦅✈️🛳",534656,,2017-12-02,compliment,compliment
534660,243853,True,Sat Dec 02 12:01:39 +0000 2017,"We are delayed 10 hours after being denied entry into #EglinAFB due to dense fog. But look what @Delta did. Chick-fil-A, fruits, snacks and Starbucks coffee! #wowservice https://t.co/hXUBSohsrI",534658,,2017-12-02,compliment,compliment
535335,244028,True,Sat Dec 02 12:42:46 +0000 2017,"@Delta on DL44 JFK to DUB last night, one of our bags didn’t make the flight. Called bag service line they provided zero help and laughed at us, can you assist??",535334,,2017-12-02,complaint,complaint
535337,244029,True,Sat Dec 02 12:36:16 +0000 2017,@Delta @3665 4320 GSO DTW you have a winner in Jessica.  Awesome job this morning,535336,,2017-12-02,compliment,compliment
530921,242968,True,Sat Dec 02 09:47:04 +0000 2017,@Delta This is pure class. This was laying on my seat after switching flights last minute due to weather delays. https://t.co/mfOBIxS00c,530920,,2017-12-02,compliment,compliment
526286,241775,True,Sat Dec 02 06:31:26 +0000 2017,So far @Delta has canceled my flight to Thailand not once but TWICE!!!!! I leave in 48 Days!!!! What is someone at delta going to do?,526285,,2017-12-02,complaint,complaint
529252,242542,True,Sat Dec 02 09:16:55 +0000 2017,Last international flight for 2017. BRU-JFK with @delta using the last of my diamond status 😭 #frequentflyer #travel https://t.co/JmdQHq6VnW,"529251,529253",,2017-12-02,compliment,compliment
528393,242342,True,Sat Dec 02 08:36:49 +0000 2017,@Delta total class act watching the pilot welcome customers and ask if he could get them anything! Proud to fly #Delta #keepclimbing,528392,,2017-12-02,compliment,compliment
525060,241434,True,Sat Dec 02 05:40:12 +0000 2017,@Delta - they are beyond terrible. https://t.co/QeqWnNAm7X,"525059,525061",,2017-12-02,complaint,complaint
525732,241635,True,Sat Dec 02 06:10:45 +0000 2017,@Delta 0/10 for how your crew treated an elderly woman on my flight. @AmericanAir sorry for cheating my boss made me take this flight. Never again!,525731,,2017-12-02,complaint,complaint
525741,241637,True,Sat Dec 02 05:58:30 +0000 2017,Hey @Delta! Not at all mad the flight had to turn around but we're getting mixed info from the gate agents! Help 🙏,"525740,525742",,2017-12-02,complaint,complaint
525752,172332,True,Sat Dec 02 05:54:09 +0000 2017,just when you thought discount airlines were the worst @Delta delivers worst service,525749,,2017-12-02,complaint,complaint
525054,241433,True,Sat Dec 02 00:34:10 +0000 2017,@Delta hi! 30 days ago I submitted a request for my status with AA to be matched and I never heard back. Can you help me? Case Number25733722,"525053,525055",,2017-12-02,question,question
535341,244031,True,Sat Dec 02 12:24:45 +0000 2017,A couple of great flights yesterday @Delta Thank you!,535340,,2017-12-02,compliment,compliment
526284,241774,True,Sat Dec 02 06:34:33 +0000 2017,@Delta Hello,526283,,2017-12-02,question,question
524377,241239,True,Sat Dec 02 05:09:22 +0000 2017,"Holy crap @824, I’ve never seen an airline jack the price up in just the time it took me to pick my seats and enter my payment info in. That’s incredible ... https://t.co/vFqDPf02v4",524376,,2017-12-02,complaint,complaint
526288,241776,True,Sat Dec 02 06:29:56 +0000 2017,"When you’ve got status with @delta and book with your KTN then you go to check in and somehow it disappears. 😡 and the desk agents don’t know how to add it on. 😡 this needs to be fixed for the return. Ugh. 

#HellNo",526287,,2017-12-02,complaint,complaint
526700,241900,True,Sat Dec 02 06:48:29 +0000 2017,@Delta how sad that some people here have just accepted that things like this happen “when I fly @Delta”,526698,,2017-12-02,complaint,complaint
526707,238380,True,Sat Dec 02 06:41:04 +0000 2017,"Wow, that was fast...and delightful and comfortable. Thanks @delta for the ride ♡ https://t.co/4SIu4BIQxj",526706,,2017-12-02,compliment,compliment
527208,242030,True,Sat Dec 02 06:55:22 +0000 2017,@824 is there going to be an update on the #Balivolcano soon?  We are traveling on 12/12 and need to plan,527207,,2017-12-02,question,question
527211,242032,True,Sat Dec 02 07:07:11 +0000 2017,Please put up new flights for Christmas time PLEAAASSEEEE @JetBlue @Delta for NYC TO ORLANDO,527210,,2017-12-02,question,question
527845,242181,True,Sat Dec 02 08:24:18 +0000 2017,"Heading to Seattle for the #HelloNeighbor launch, shoutout to @Delta for being awesome","527844,527846,527847,527848,527849,527850",,2017-12-02,compliment,compliment
527853,242182,True,Sat Dec 02 06:56:06 +0000 2017,"@Delta I’m massively delayed this morning from CDG to AMS (DL 8400). Supposed to arrive at 10AM. I have a connection, AMA to PDX, leaving at 9:50AM (DL 179). I need to be home in portland today for my GF’s birthday. What are my options?",527851,,2017-12-02,category: question,question
527857,242183,True,Sat Dec 02 07:47:15 +0000 2017,"Thank you @Delta ! Switched my flight from SJC to SFO after an expected delay, and got my bag there with little notice too! https://t.co/KGl5itWbkG",527856,,2017-12-02,compliment,compliment
528390,242341,True,Sat Dec 02 08:44:20 +0000 2017,.@delta please hold the door open in Paris for flight DL35 from CDG to SEA. Passport control is backed up. We're here &amp; want to get home to see these guys! https://t.co/gDYPhZLdYs,"528389,528391",,2017-12-02,question,question
535339,244030,True,Sat Dec 02 12:28:18 +0000 2017,"Flew more than enough miles on @Delta to make gold #skymiles next year, but didn’t spend enough $...  Last year I was within $250 but again penalized for being frugal? https://t.co/yfVSyqJACi",535338,,2017-12-02,complaint,complaint
539220,245035,True,Sat Dec 02 14:47:02 +0000 2017,@Delta why is DL 5774 delayed?,539218,,2017-12-02,question,question
535343,228623,True,Sat Dec 02 12:23:25 +0000 2017,"My flight attendants deserve a big applause! They were able to help me fast, before I passed out from my super low on my flight! @Delta good job training them!",535342,,2017-12-02,compliment,compliment
539223,179392,True,Sat Dec 02 14:51:07 +0000 2017,@Delta Andrew and Logan on DL515 12/2 - fantastic!,"539222,539224",,2017-12-02,compliment,compliment
538104,244754,True,Sat Dec 02 14:13:05 +0000 2017,"@Delta On Dec 1, flight 992 MSP to BIS, my father found one AirPod and would like to return it to its owner. He believes the passenger was sitting in or near 15 or 16 B. Thanks!",538102,,2017-12-02,question,question
538111,244755,True,Sat Dec 02 14:04:32 +0000 2017,@Delta I would like some help I didn’t have to wait two hours on? Anything?,538108,,2017-12-02,question,question
538115,244463,True,Sat Dec 02 13:58:33 +0000 2017,The @Delta flight from Toronto arrived in Atlanta 20 minutes early. Meeting up with our fourth &amp; then waiting for connecting flight to Roatán. https://t.co/xpP8uutSLO,538114,,2017-12-02,other,other
538117,244756,True,Sat Dec 02 14:09:31 +0000 2017,@Delta has the worst possible customer svc. Moved me from my paid seat without any knowledge,"538116,538118",,2017-12-02,complaint,complaint
538134,244759,True,Sat Dec 02 14:03:45 +0000 2017,Honored to call ATL home and to be a @Delta Medallion. Just flew transcontinental Business Class w/ @AmericanAir the service doesn’t compare. Thanks #Delta for being the best 👍🏾,538133,,2017-12-02,compliment,compliment
538138,244760,True,Sat Dec 02 13:58:08 +0000 2017,"But for real though, I'm worried I won't be able to catch a @Delta flight back to the states today with how many people are in the rescheduling line...",538137,,2017-12-02,question,question
538140,244761,True,Sat Dec 02 14:01:05 +0000 2017,Thank you @delta for getting some extra blankets.,538139,,2017-12-02,compliment,compliment
538142,244762,True,Sat Dec 02 13:57:35 +0000 2017,"Thanks to @Delta, my airline of choice to Africa, I discovered @24440 while on my recent trip to Liberia (JFK to AMS leg). Now, noosa is my favorite yogurt! My favorite flavors are coconut and honey! So so good! https://t.co/5TCZ7hll2P",538141,,2017-12-02,compliment,compliment
539226,245036,True,Sat Dec 02 14:45:50 +0000 2017,Thank you @delta for excellent service on my recent flights.,539225,,2017-12-02,compliment,compliment
535346,244032,True,Sat Dec 02 12:23:54 +0000 2017,Look who I saw in the @Delta club this morning the same @24283 I saw last night! Awesome guys and great musicians https://t.co/G2ym6awzoe,535344,,2017-12-02,compliment,compliment
539229,245037,True,Sat Dec 02 14:43:54 +0000 2017,Dearest @Delta I’m 736 miles short of Gold Medallian. I’ve been a great customer and flier. I fill out my surveys and #deltalifer  #alliwant4xmasisGOLD,539227,,2017-12-02,question,question
